LSOA11CD,total_length_meters_2011,length_meters_2020
E01020651,866.4,866.2
E01020652,836.2,877.6
E01020655,3717.1,3552.3
E01020656,1894.6,2050.3
E01020657,1311.8,1577.8
E01020658,588.0,707.4
E01020660,2211.5,5338.9
E01020661,597.6,1397.6
E01020663,2701.1,3329.9
E01020664,7847.9,8741.9
E01020665,316.2,321.2
E01020666,660.0,555.2
E01020667,622.3,632.2
E01020668,475.2,475.2
E01020669,2187.3,2199.7
E01020670,989.1,1049.2
E01020678,506.9,474.5
E01020679,942.5,938.2
E01020680,9790.5,11412.2
E01020682,387.8,387.8
E01020683,230.8,229.8
E01020684,3620.1,5002.4
E01020685,3469.2,3464.3
E01020686,910.5,911.9
E01020687,351.9,347.3
E01020688,392.7,392.7
E01020689,998.6,999.3
E01020691,9.4,5.8
E01020692,495.7,537.1
E01020693,713.0,891.7
E01020695,6452.7,6698.4
E01020696,1831.8,3568.0
E01020698,1956.2,2150.5
E01020699,134.0,208.3
E01020700,3260.8,5757.0
E01020701,524.1,1151.2
E01020702,2678.2,4444.1
E01020703,419.0,491.8
E01020704,304.2,315.4
E01020705,185.5,188.9
E01020706,4812.0,6707.5
E01020708,1860.1,1671.3
E01020709,1554.4,3501.8
E01020710,2215.8,2465.8
E01020711,550.3,637.1
E01020712,1701.8,1968.2
E01020713,3310.4,4019.1
E01020714,6914.8,6933.2
E01020715,2892.3,3644.4
E01020716,395.2,395.2
E01020719,43.2,42.6
E01020720,170.9,176.9
E01020721,197.2,246.8
E01020722,75.6,189.4
E01020724,285.0,267.5
E01020726,1392.4,2008.1
E01020729,258.7,5147.5
E01020730,286.0,430.3
E01020731,829.8,3116.2
E01020732,1780.8,1925.3
E01020736,2056.9,2027.7
E01020741,306.0,849.7
E01020742,275.8,2721.8
E01020743,1275.7,1625.8
E01020754,731.5,2238.6
E01020760,951.3,951.3
E01020761,3023.7,5979.0
E01020762,1033.0,1033.8
E01020763,1454.2,3265.9
E01020772,4959.4,5266.9
E01020773,332.3,461.9
E01020776,4090.0,4650.4
E01020784,749.7,1194.7
E01020786,3176.2,3297.2
E01020788,307.1,595.8
E01020789,1007.3,3457.2
E01020790,1248.9,1259.5
E01020792,2.0,1550.3
E01020795,4529.3,8032.6
E01020796,1294.2,3179.7
E01020797,820.0,1572.8
E01020802,552.9,2592.3
E01020806,2001.4,2749.0
E01020807,46.2,46.2
E01020808,1203.4,2543.2
E01020809,362.0,362.0
E01020812,584.4,584.4
E01020815,2.2,2554.3
E01020820,2199.2,2365.2
E01020821,2627.4,3376.6
E01020822,99.3,99.3
E01020827,1153.2,1153.2
E01020828,15023.0,21377.0
E01020829,1180.5,634.2
E01020835,781.3,781.3
E01020836,870.5,919.9
E01020852,283.9,278.8
E01020853,1409.0,1198.9
E01020854,9.2,0
E01020855,401.0,390.4
E01020857,3154.6,43319.9
E01020858,839.5,837.0
E01020859,2089.7,5531.5
E01020863,1391.2,56325.4
E01020865,6491.0,22017.8
E01020868,713.4,1191.3
E01020869,957.4,957.6
E01020871,100.0,92.5
E01020875,3920.4,3810.7
E01020876,17.1,2025.5
E01020877,371.5,367.3
E01020881,189.7,950.4
E01020888,4446.2,4443.5
E01020891,8786.7,14362.6
E01020893,3413.7,4912.5
E01020897,116.9,1248.3
E01020898,77.6,83.4
E01020900,272.2,272.8
E01020901,525.6,279.9
E01020902,799.0,674.0
E01020903,4733.5,4786.3
E01020904,87.3,388.6
E01020907,719.4,745.8
E01020908,706.0,722.6
E01020913,1477.1,1858.6
E01020918,727.9,727.9
E01020920,2104.3,2101.1
E01020921,151.2,151.5
E01020922,2145.1,2229.0
E01020927,3121.0,3298.3
E01020930,254.9,275.8
E01020931,164.7,166.3
E01020933,19373.0,23252.5
E01020942,6783.9,3432.2
E01020944,428.7,515.6
E01020945,942.5,935.3
E01020946,1344.1,949.0
E01020947,671.1,1271.0
E01020948,1973.3,2085.0
E01020950,338.4,335.4
E01020951,1530.8,4136.9
E01020953,273.1,1029.7
E01020956,20.8,168.0
E01020960,1079.9,1043.2
E01020961,662.3,709.3
E01020962,1461.2,1504.6
E01020963,228.5,178.8
E01020979,362.9,836.8
E01020984,1302.4,799.1
E01020985,1516.1,1207.8
E01021004,10.5,2581.9
E01021016,621.2,895.3
E01021017,51.8,2071.8
E01021022,3639.9,9840.2
E01021026,8907.0,24532.9
E01021028,214.1,194.1
E01021029,1280.7,2598.1
E01021031,1135.9,1401.3
E01021032,38239.2,51126.2
E01021033,146.7,311.2
E01021034,678.7,901.8
E01021035,439.9,1787.8
E01021041,2318.7,4296.0
E01021042,509.3,739.5
E01021043,555.8,967.3
E01021044,98.6,98.6
E01021045,3711.4,2484.0
E01021047,1142.2,1233.1
E01021048,297.0,281.8
E01021049,165.6,333.8
E01021050,22.4,22.4
E01021051,103.7,71.6
E01021054,1158.0,2162.1
E01021057,18158.3,26888.6
E01021062,174.6,297.8
E01021063,24.9,0
E01021065,8.3,11.7
E01021067,1222.6,0
E01021068,17699.3,22496.2
E01021074,4.9,1137.7
E01021075,407.7,3891.8
E01021082,3929.7,3254.6
E01021083,1329.2,2512.6
E01021087,1054.1,2820.4
E01021093,45.8,43.8
E01021095,1058.2,1050.3
E01021102,2594.5,2632.2
E01021103,3563.7,7924.2
E01021117,662.0,1000.6
E01021118,1308.5,2895.9
E01021120,479.8,812.3
E01021139,1117.9,740.8
E01021140,7766.8,7016.1
E01021142,2115.9,1782.7
E01021143,11181.9,29314.4
E01021165,493.5,0
E01021166,32098.2,55968.0
E01021167,79.0,1833.3
E01021168,121.9,121.9
E01021169,6044.1,11248.6
E01021171,270.8,1059.0
E01021173,639.1,2622.8
E01021176,104.1,631.9
E01021177,8.3,527.1
E01021180,326.0,608.2
E01021190,536.5,538.8
E01021195,14.3,7571.2
E01021197,4366.7,8075.6
E01021199,3031.6,1511.2
E01021203,1383.1,5767.5
E01021206,1016.0,3434.9
E01021208,1286.6,1992.9
E01021210,866.3,1045.5
E01021211,15.9,17.6
E01021212,508.1,2229.1
E01021213,117.7,162.8
E01021214,1941.7,3138.5
E01021215,55.4,194.8
E01021229,633.6,3030.6
E01021230,3755.6,3919.8
E01021232,686.7,625.1
E01021233,789.1,886.1
E01021234,7006.4,6639.8
E01021235,608.0,607.3
E01021236,383.3,138.5
E01021237,217.3,217.3
E01021238,179.4,179.4
E01021240,24.4,156.3
E01021241,19.0,0
E01021245,1225.2,747.8
E01021251,330.5,330.5
E01021252,818.2,422.3
E01021254,46.5,993.2
E01021260,1239.2,1874.1
E01021262,481.0,497.9
E01021264,210.4,2.1
E01021268,2229.2,6113.3
E01021280,12.2,429.6
E01021282,1797.4,3456.0
E01021284,1254.9,1330.3
E01021287,190.0,1059.6
E01021289,434.0,1334.5
E01021291,96.7,1868.4
E01021293,8.8,1361.3
E01021294,355.3,1065.2
E01021297,1217.0,1805.4
E01021299,990.4,2726.4
E01021307,45.9,51.9
E01021310,50.1,292.6
E01021312,3.8,3855.1
E01021316,144.3,0
E01021319,1780.3,1892.2
E01021328,34.4,0
E01021330,55.4,1952.7
E01021342,0.8,0.8
E01021343,790.8,866.8
E01021344,1292.5,3142.5
E01021345,629.9,651.7
E01021346,968.3,967.0
E01021347,1.1,3131.3
E01021348,1538.2,5310.9
E01021349,53.1,923.2
E01021351,540.3,573.8
E01021352,338.7,307.5
E01021354,335.0,335.0
E01021355,859.1,641.1
E01021357,370.1,437.7
E01021358,571.3,542.5
E01021359,257.9,263.1
E01021361,1063.8,2274.7
E01021362,1293.9,4420.0
E01021364,910.2,1716.5
E01021365,455.4,654.6
E01021366,1471.3,1580.1
E01021367,112.4,515.6
E01021368,82.7,1570.0
E01021369,673.6,1155.2
E01021371,563.7,856.4
E01021373,174.9,1899.6
E01021376,1855.6,2907.4
E01021377,102.5,105.4
E01021379,1629.1,1201.6
E01021380,2000.1,3197.4
E01021381,4071.3,3696.5
E01021382,528.8,1032.8
E01021383,4086.6,6441.9
E01021384,1576.9,2103.2
E01021385,1496.5,1159.0
E01021386,1061.1,2336.0
E01021396,1056.3,1137.2
E01021397,381.9,381.9
E01021398,5243.9,5073.8
E01021400,726.3,723.9
E01021401,1525.8,5125.2
E01021404,372.7,364.1
E01021405,2977.0,2501.9
E01021406,7377.4,17369.3
E01021407,3585.1,4581.4
E01021411,70.1,929.7
E01021413,1447.6,1453.2
E01021414,1680.8,3375.7
E01021415,189.6,1421.2
E01021416,499.4,1488.9
E01021420,509.2,790.8
E01021422,492.0,833.4
E01021424,690.5,2076.1
E01021426,210.6,270.7
E01021427,274.4,275.0
E01021428,1501.0,1601.5
E01021429,214.5,812.4
E01021430,3312.2,3309.2
E01021433,228.5,802.5
E01021436,27.4,393.9
E01021445,2616.1,1460.1
E01021449,860.0,960.0
E01021457,2902.6,2801.6
E01021459,12.7,11.8
E01021460,3851.3,3223.4
E01021467,1565.9,1859.7
E01021480,725.0,624.1
E01021481,885.3,825.5
E01021483,1708.7,1737.6
E01021503,586.9,1550.1
E01021516,458.3,314.8
E01021519,5.3,5.3
E01021520,31.6,4995.0
E01021522,2.6,397.1
E01021526,512.6,515.9
E01021528,992.0,870.2
E01021532,434.9,1763.9
E01021533,489.3,1912.6
E01021535,381.1,2430.9
E01021538,184.2,901.4
E01021539,508.7,3189.6
E01021541,1412.1,2549.4
E01021542,86.6,182.7
E01021544,1754.9,3576.2
E01021545,416.2,1567.9
E01021546,1178.7,1842.7
E01021547,1641.2,3042.2
E01021548,402.2,703.5
E01021551,4849.0,4072.4
E01021555,806.2,7121.4
E01021556,566.9,1216.6
E01021560,71.5,119.4
E01021561,459.7,357.3
E01021562,315.5,581.1
E01021568,1762.3,6122.1
E01021571,1416.1,2228.7
E01021574,834.2,2390.7
E01021578,111.5,447.2
E01021580,38.5,394.7
E01021582,399.1,530.3
E01021584,34.1,52.9
E01021587,228.9,701.0
E01021591,15.5,339.8
E01021592,260.5,722.2
E01021594,2915.8,4180.5
E01021599,377.3,428.7
E01021602,243.5,1354.0
E01021604,1035.2,1338.1
E01021612,221.3,205.7
E01021613,483.7,570.1
E01021614,181.3,679.7
E01021615,30.2,782.5
E01021616,576.9,2491.0
E01021622,635.3,2061.6
E01021623,324.2,172.2
E01021626,239.2,1491.9
E01021627,89.5,666.8
E01021628,0.2,284.5
E01021629,153.8,543.4
E01021631,94.6,52.3
E01021632,38.0,38.0
E01021633,1089.9,830.7
E01021634,4503.7,3439.1
E01021637,19.4,2.0
E01021638,1895.4,1939.5
E01021639,2791.4,3035.8
E01021642,140.6,1348.8
E01021643,467.7,573.8
E01021644,1936.8,3146.0
E01021646,358.5,2531.8
E01021647,2526.4,4771.3
E01021648,963.2,1007.5
E01021649,201.7,823.1
E01021650,263.6,2548.5
E01021651,1340.3,4588.9
E01021652,259.2,551.6
E01021653,141.9,0
E01021658,1647.0,1647.8
E01021668,333.3,2122.1
E01021669,380.8,1011.2
E01021670,1104.5,2053.2
E01021671,1577.2,1821.2
E01021673,444.5,446.0
E01021674,788.3,918.7
E01021676,1179.3,3908.6
E01021679,2390.1,6789.4
E01021681,354.4,1810.5
E01021682,1745.6,8532.6
E01021683,472.9,1464.0
E01021685,725.6,2150.0
E01021686,113.4,630.9
E01021689,1032.7,754.0
E01021690,1420.9,1562.2
E01021691,428.1,405.2
E01021693,1113.2,1116.1
E01021694,1602.2,1268.3
E01021695,1555.2,2510.2
E01021697,5.9,313.0
E01021699,1929.2,620.2
E01021700,389.9,367.9
E01021702,644.3,646.4
E01021704,220.8,241.3
E01021706,669.2,525.2
E01021709,137.7,138.4
E01021710,0.9,266.1
E01021711,34.3,40.1
E01021713,117.7,637.5
E01021715,840.9,1389.2
E01021717,0.4,995.8
E01021718,322.6,1348.4
E01021719,273.6,270.7
E01021721,1397.3,5398.5
E01021722,445.5,2345.0
E01021723,3.1,688.4
E01021727,477.6,0
E01021731,102.2,0
E01021733,884.2,127.3
E01021736,49.7,3719.4
E01021741,4824.5,3623.2
E01021745,374.2,462.8
E01021746,1447.7,189.8
E01021747,3.7,0
E01021768,1745.1,2648.6
E01021769,2919.3,6622.0
E01021770,1040.4,3049.2
E01021780,823.2,1430.4
E01021781,1406.0,1890.9
E01021787,0.9,3917.2
E01021788,954.7,1713.5
E01021792,742.0,1296.5
E01021793,4024.9,3467.0
E01021794,517.2,517.2
E01021795,1427.0,1256.5
E01021796,258.7,4254.9
E01021801,1535.1,4808.9
E01021804,1873.0,1598.1
E01021806,16596.0,23713.6
E01021812,12039.4,12040.0
E01021817,1577.2,1564.9
E01021818,2264.2,2922.8
E01021819,73.6,733.1
E01021820,1162.7,1158.6
E01021821,263.1,1981.8
E01021822,302.2,548.6
E01021823,58.2,831.5
E01021824,45.0,45.0
E01021831,13.3,602.3
E01021833,642.8,1551.7
E01021839,1744.0,1239.4
E01021840,1747.5,2121.9
E01021841,2049.7,2195.5
E01021842,291.5,648.4
E01021843,657.5,891.0
E01021844,516.7,795.2
E01021845,1738.8,2002.5
E01021846,724.6,651.3
E01021847,693.2,651.7
E01021848,3292.6,4385.7
E01021849,147.2,953.2
E01021851,855.1,863.8
E01021853,4080.8,4844.5
E01021854,1007.8,844.1
E01021856,126.2,111.3
E01021864,475.1,1090.8
E01021865,848.8,1028.8
E01021866,557.0,583.1
E01021868,1743.7,1875.8
E01021870,2407.7,2424.0
E01021871,505.8,849.1
E01021872,159.2,1385.4
E01021893,103.1,553.6
E01021896,922.3,2346.9
E01021897,810.8,833.8
E01021901,5.3,5.3
E01021902,2351.4,5528.9
E01021903,1976.4,2305.0
E01021905,126.1,126.1
E01021906,459.8,459.8
E01021907,1928.0,1937.2
E01021913,1089.4,8162.3
E01021915,1882.3,1875.8
E01021917,1954.9,1954.9
E01021918,117.3,29.3
E01021920,398.5,7857.7
E01021933,117.5,1620.3
E01021935,850.7,1283.5
E01021941,36.3,5275.3
E01021946,1048.8,1089.1
E01021947,87.3,101.1
E01021952,299.9,0
E01021953,1163.1,0
E01021954,2633.5,8488.4
E01021955,31.5,0
E01021967,1746.2,1802.7
E01021968,100.3,71.2
E01021971,1264.8,0
E01021972,396.5,909.6
E01021973,74.3,67.8
E01021974,1648.1,1655.9
E01021975,304.5,1184.8
E01021978,439.9,2584.8
E01021983,915.3,1139.9
E01021984,1145.1,1513.0
E01021985,156.0,178.7
E01021986,658.8,666.0
E01021990,132.0,133.6
E01021991,359.6,552.5
E01021992,286.1,655.7
E01021997,16.3,0
E01021998,785.0,796.0
E01021999,585.8,583.7
E01022000,583.0,636.3
E01022001,500.5,536.4
E01022002,609.0,608.6
E01022007,666.5,1766.5
E01022008,3171.3,3156.1
E01022011,2557.1,2553.2
E01022016,2052.0,2113.4
E01022017,1855.7,1878.5
E01022018,475.0,438.3
E01022022,723.2,727.8
E01022023,41.8,64.6
E01022024,46.3,46.3
E01022025,763.8,792.8
E01022027,225.0,224.7
E01022028,379.2,828.6
E01022032,165.0,164.2
E01022033,269.6,273.0
E01022034,987.9,986.7
E01022035,226.7,227.4
E01022036,2103.8,2159.6
E01022037,7.8,6.7
E01022038,186.7,214.4
E01022039,1912.7,2076.9
E01022040,3.2,2.9
E01022042,223.6,279.5
E01022044,501.1,502.4
E01022047,1143.9,981.1
E01022050,1571.0,1574.9
E01022051,1883.1,1429.4
E01022053,293.3,294.9
E01022054,886.3,996.0
E01022056,1156.6,1135.7
E01022057,13406.0,12207.4
E01022059,2283.0,17707.0
E01022060,1523.5,1510.9
E01022061,6438.5,7314.8
E01022062,469.6,2457.8
E01022064,9725.4,8800.6
E01022067,22.6,66.5
E01022068,517.5,2736.0
E01022069,15.3,6.7
E01022071,7588.5,8784.9
E01022072,4471.3,6714.8
E01022073,2380.5,739.2
E01022077,858.0,1337.3
E01022078,43.3,0
E01022081,204.4,204.4
E01022082,2005.8,953.4
E01022084,398.8,4858.0
E01022086,2402.1,6109.9
E01022087,987.8,5586.1
E01022088,409.9,1358.2
E01022089,10696.3,14740.6
E01022090,6511.6,9552.9
E01022091,1857.6,4464.3
E01022092,447.5,4387.8
E01022093,137.5,1040.0
E01022094,8.7,3803.0
E01022095,1535.3,3446.2
E01022097,1081.1,3279.0
E01022098,7707.0,8693.3
E01022099,1277.8,1243.4
E01022102,1.9,202.1
E01022106,96.4,284.9
E01022107,432.2,661.0
E01022108,1239.6,1441.5
E01022109,1799.3,1913.8
E01022113,324.6,333.1
E01022114,346.1,413.7
E01022115,783.4,1150.8
E01022116,688.6,628.4
E01022117,45.5,471.3
E01022121,258.0,743.7
E01022122,379.0,387.1
E01022123,914.0,968.4
E01022124,624.1,622.2
E01022125,1010.6,970.4
E01022126,466.8,900.8
E01022127,539.9,568.1
E01022138,65.6,97.7
E01022139,1206.2,1783.2
E01022140,224.4,210.5
E01022141,313.4,333.2
E01022147,515.2,711.5
E01022148,66.5,624.6
E01022150,268.6,302.3
E01022151,362.2,455.8
E01022152,283.0,228.0
E01022153,542.9,502.2
E01022156,972.5,938.5
E01022158,561.6,750.1
E01022160,82.1,85.7
E01022167,164.5,141.1
E01022171,523.7,1753.5
E01022172,151.2,163.0
E01022174,98.4,93.6
E01022175,5258.4,5301.6
E01022176,270.0,12103.0
E01022178,3959.5,7800.3
E01022179,484.8,4405.4
E01022180,1371.8,929.5
E01022181,121.1,4692.8
E01022182,953.5,4011.2
E01022186,4656.0,16238.1
E01022187,6034.7,17680.3
E01022195,50.5,148.0
E01022198,253.5,513.4
E01022201,9043.0,27869.7
E01022202,2881.0,3157.2
E01022205,6786.1,8763.0
E01022206,6864.6,27236.4
E01022207,5015.7,4454.6
E01022209,30.8,1795.6
E01022214,4137.9,11566.4
E01022216,3385.8,19094.9
E01022221,190.3,1996.2
E01022222,5312.1,24497.6
E01022223,2009.3,5684.5
E01022224,87.7,1208.8
E01022225,367.4,577.5
E01022226,86.4,1003.3
E01022230,26.1,19.8
E01022234,902.1,26148.6
E01022235,1114.1,3272.3
E01022238,3996.6,10708.2
E01022247,3896.4,4531.3
E01022250,19.7,0
E01022252,405.7,403.5
E01022253,1539.1,1747.8
E01022266,8.9,818.3
E01022267,289.1,7592.0
E01022268,113.6,1346.0
E01022269,8627.6,14913.0
E01022271,3082.0,3943.5
E01022273,1793.9,1795.3
E01022275,52.9,54.0
E01022276,521.3,511.8
E01022277,1572.7,1772.9
E01022278,1999.9,1994.0
E01022279,629.6,554.7
E01022280,1639.0,1836.4
E01022281,1140.8,1144.5
E01022282,3466.5,4298.6
E01022283,1360.0,1788.7
E01022284,572.4,1058.1
E01022285,1045.6,994.8
E01022286,627.4,452.5
E01022287,3338.3,4439.4
E01022288,358.0,515.7
E01022289,1157.4,1225.9
E01022290,173.6,374.8
E01022292,123.3,246.2
E01022295,331.2,460.2
E01022296,127.3,416.1
E01022297,540.8,915.0
E01022298,434.4,555.0
E01022299,2525.4,1503.9
E01022300,768.4,725.0
E01022301,2.3,355.8
E01022302,1008.5,1001.6
E01022304,220.2,220.1
E01022305,42.0,62.2
E01022306,684.1,1046.3
E01022307,1195.8,1952.1
E01022309,126.0,166.7
E01022310,128.5,479.4
E01022311,869.1,1090.7
E01022312,557.4,782.0
E01022314,626.7,1011.5
E01022316,976.3,1106.2
E01022317,737.6,317.2
E01022318,520.2,500.5
E01022319,0.3,0.5
E01022323,116.9,894.9
E01022324,114.5,113.3
E01022332,21.2,938.9
E01022334,316.7,1018.7
E01022335,426.3,1560.4
E01022336,1560.4,1554.5
E01022338,527.7,534.8
E01022339,301.2,1886.4
E01022340,67.3,224.3
E01022341,60.5,1329.3
E01022344,317.7,309.4
E01022345,285.9,289.4
E01022346,295.2,295.2
E01022347,227.8,655.5
E01022348,3940.0,7983.1
E01022350,2531.3,2561.7
E01022351,5275.4,4711.2
E01022352,4342.7,1530.8
E01022353,406.9,0
E01022354,56.9,6472.4
E01022355,10.4,10.4
E01022356,129.5,456.3
E01022362,238.9,3217.0
E01022363,431.3,725.1
E01022364,10.8,456.8
E01022365,41.3,2298.1
E01022370,3426.3,6746.0
E01022371,4264.3,5563.1
E01022372,780.5,1734.9
E01022373,2803.5,4237.5
E01022374,573.6,951.2
E01022376,1083.8,1651.3
E01022378,3141.6,3539.1
E01022379,26.7,26.7
E01022380,6312.1,9675.3
E01022381,1702.1,7495.5
E01022384,14.7,4189.2
E01022385,575.0,2289.0
E01022386,376.8,516.0
E01022387,727.8,727.8
E01022390,36.6,42.7
E01022391,930.4,3458.0
E01022392,1316.7,11704.7
E01022394,1412.1,1469.8
E01022396,2443.4,2442.5
E01022397,579.3,1290.0
E01022398,4492.6,5520.7
E01022400,1204.0,1466.5
E01022403,505.7,447.0
E01022404,1763.8,1763.3
E01022405,632.7,864.1
E01022406,2681.7,2680.7
E01022407,220.7,1025.3
E01022412,466.3,3011.9
E01022413,2756.5,7564.6
E01022415,8906.6,15661.1
E01022416,1.5,0.0
E01022420,2232.2,4447.1
E01022421,25.1,25.1
E01022422,428.6,2039.5
E01022423,364.3,273.5
E01022425,39.2,16.3
E01022426,143.9,215.0
E01022427,521.6,554.9
E01022428,761.0,1249.9
E01022429,1294.5,1540.5
E01022430,28.8,43.1
E01022431,6.9,554.1
E01022432,71.2,1679.8
E01022434,1230.5,16446.8
E01022437,28.3,28.3
E01022440,6.8,11.2
E01022441,4806.8,11799.4
E01022442,5641.1,6615.4
E01022443,4609.2,4695.0
E01022444,3778.8,3778.0
E01022445,3592.8,5994.2
E01022446,311.9,1636.9
E01022447,138.4,50.9
E01022448,295.8,295.9
E01022449,4603.1,11212.3
E01022454,29.2,22.6
E01022455,149.9,5111.4
E01022456,128.4,4540.6
E01022460,81.1,1610.1
E01022462,2790.4,4083.7
E01022465,1101.9,5979.9
E01022466,4976.0,3371.0
E01022468,2845.4,5562.1
E01022469,459.0,152.6
E01022472,4604.4,5265.7
E01022473,3.4,4.8
E01022475,646.8,968.7
E01022476,748.7,534.3
E01022477,677.2,680.6
E01022479,186.8,191.7
E01022480,500.5,497.5
E01022481,1201.6,1313.3
E01022482,654.8,468.5
E01022488,18356.1,10649.9
E01022489,4342.6,1121.9
E01022492,1176.7,1125.6
E01022493,5790.5,3437.8
E01022494,124.4,1739.4
E01022495,2.2,39.6
E01022496,361.1,1059.7
E01022497,884.6,389.9
E01022498,595.7,630.4
E01022499,1251.6,488.7
E01022500,3567.8,3489.1
E01022502,834.0,949.4
E01022503,401.0,525.3
E01022504,443.8,1017.8
E01022505,440.2,1280.9
E01022509,578.4,516.7
E01022510,662.0,960.2
E01022511,1.7,21.2
E01022512,468.4,509.5
E01022513,9843.9,14697.6
E01022514,2807.4,5383.5
E01022516,129.5,404.6
E01022518,1863.3,1556.1
E01022519,52.9,55.2
E01022520,12597.2,8102.8
E01022521,1974.5,942.4
E01022522,12131.4,6462.9
E01022523,278.9,2524.3
E01022524,68.3,213.3
E01022525,67.9,205.8
E01022526,1368.2,2555.0
E01022529,1222.5,3417.9
E01022531,4174.2,4581.6
E01022532,3547.0,4065.3
E01022533,4528.5,7274.2
E01022534,431.7,249.0
E01022535,617.6,651.6
E01022536,2290.0,1840.4
E01022537,303.3,303.3
E01022540,139.7,1877.6
E01022542,233.8,313.4
E01022543,1563.1,2742.8
E01022546,1187.6,3035.3
E01022547,173.5,135.2
E01022550,668.8,1062.0
E01022551,430.6,1300.4
E01022560,306.8,299.3
E01022561,25046.6,13426.8
E01022562,8529.7,8810.2
E01022563,3951.5,4805.6
E01022564,2668.2,520.3
E01022565,1065.7,727.8
E01022567,182.5,1108.1
E01022568,1210.6,1215.8
E01022570,315.4,183.3
E01022573,423.0,547.8
E01022578,18.5,514.9
E01022583,179.8,165.4
E01022584,124.3,514.7
E01022585,3356.9,3481.1
E01022586,18807.7,17393.1
E01022589,5579.4,6475.1
E01022590,6.3,6.3
E01022591,12381.6,16120.7
E01022592,24452.9,27250.4
E01022596,657.4,330.4
E01022597,13474.1,12575.5
E01022599,232.2,59.6
E01022600,1800.3,1811.3
E01022601,129.9,196.4
E01022602,1356.0,1384.7
E01022604,2226.5,2900.2
E01022605,1629.9,2140.8
E01022606,1993.6,1650.3
E01022610,809.9,1137.9
E01022611,283.0,783.3
E01022614,84.5,481.2
E01022624,1213.6,2575.2
E01022625,640.4,1377.7
E01022627,10039.3,8210.0
E01022629,2228.5,860.4
E01022630,5980.2,7637.8
E01022631,5084.6,4024.9
E01022632,491.1,502.0
E01022642,2831.2,5822.7
E01022644,942.6,1796.2
E01022645,731.9,749.8
E01022646,145.9,467.9
E01022647,1511.9,1790.1
E01022651,3232.1,4654.9
E01022652,1807.4,1378.3
E01022653,367.8,1548.0
E01022654,169.3,169.3
E01022655,534.6,406.4
E01022656,12.3,232.8
E01022657,425.2,3062.6
E01022658,99.8,99.1
E01022659,738.7,1212.3
E01022661,168.8,388.3
E01022662,361.2,347.0
E01022663,800.8,761.8
E01022665,1345.2,1337.4
E01022666,1174.6,1067.2
E01022667,725.0,1307.0
E01022668,405.2,1798.3
E01022669,218.3,216.1
E01022670,133.0,80.0
E01022671,14.0,33.5
E01022672,406.9,438.2
E01022674,1469.3,2821.5
E01022675,1711.7,1437.0
E01022676,1127.4,1212.8
E01022677,2727.9,5843.2
E01022678,265.2,1265.1
E01022679,325.5,611.2
E01022680,142.5,147.1
E01022681,2315.8,3524.7
E01022682,780.4,630.3
E01022683,2634.0,2933.7
E01022684,14.1,237.8
E01022686,148.4,398.2
E01022688,525.6,2225.1
E01022689,2295.6,5072.7
E01022690,105.3,2403.0
E01022691,1303.3,2501.8
E01022692,1964.0,5672.4
E01022693,1264.9,1907.3
E01022694,3414.5,5893.0
E01022699,23.6,189.8
E01022700,211.7,3554.3
E01022701,270.2,267.9
E01022703,5.2,1706.9
E01022704,567.3,143.0
E01022705,112.9,61.6
E01022707,198.1,608.8
E01022709,436.1,1033.6
E01022710,2341.2,4320.8
E01022711,37.3,38.8
E01022712,125.0,344.3
E01022713,491.0,3880.5
E01022715,512.6,1274.2
E01022716,20.3,110.8
E01022717,176.7,218.0
E01022720,34.9,1652.5
E01022721,603.1,820.3
E01022722,134.1,97.1
E01022723,938.5,1492.3
E01022724,362.0,1166.7
E01022726,459.5,483.9
E01022728,80.4,868.8
E01022729,1154.9,3483.0
E01022730,1256.3,1386.8
E01022731,3.4,744.5
E01022732,673.9,644.7
E01022733,364.4,385.7
E01022734,661.3,608.5
E01022735,499.2,1727.1
E01022737,74.0,197.3
E01022739,105.5,301.6
E01022742,677.6,678.8
E01022748,270.8,344.2
E01022751,198.4,788.8
E01022756,536.6,628.4
E01022757,1756.9,1740.4
E01022759,121.2,346.0
E01022761,111.7,86.6
E01022764,1803.3,1974.1
E01022765,693.0,743.8
E01022766,813.4,837.3
E01022769,779.1,1171.3
E01022770,626.8,1174.2
E01022771,1779.4,2830.9
E01022772,440.3,943.2
E01022773,3068.9,3044.5
E01022774,2025.4,2757.6
E01022777,206.7,320.6
E01022778,233.4,2616.7
E01022780,219.4,1151.2
E01022781,1415.4,3715.5
E01022782,4.3,577.9
E01022783,397.1,303.2
